id,name,value,timestamp
1981,Voltage,0.096774191,2023-03-09 13:50:47.388209
1982,Current,0.0,2023-03-09 13:50:47.395235
1983,Object Temperature,1037.549927,2023-03-09 13:50:47.407300
1984,Temperature,30.0,2023-03-09 13:50:51.423142
1985,Humidity,31.0,2023-03-09 13:50:51.431371
1986,Voltage,0.109677419,2023-03-09 13:50:51.436957
1987,Current,0.0,2023-03-09 13:50:51.440059
1988,Object Temperature,1037.549927,2023-03-09 13:50:51.447575
1989,Temperature,30.0,2023-03-09 13:50:57.799316
1990,Humidity,31.0,2023-03-09 13:50:57.822644
1991,Voltage,0.138709679,2023-03-09 13:50:57.830603
1992,Current,0.0,2023-03-09 13:50:57.830603
1993,Object Temperature,1037.549927,2023-03-09 13:50:57.846054
1994,Temperature,30.0,2023-03-09 13:50:59.238668
1995,Humidity,31.0,2023-03-09 13:50:59.255712
1996,Voltage,0.096774191,2023-03-09 13:50:59.255712
1997,Current,0.0,2023-03-09 13:50:59.270730
1998,Object Temperature,1037.549927,2023-03-09 13:50:59.270730
1999,Temperature,30.0,2023-03-09 13:51:05.412916
2000,Humidity,31.0,2023-03-09 13:51:05.420945
2001,Voltage,0.138709679,2023-03-09 13:51:05.428917
2002,Current,0.0,2023-03-09 13:51:05.436983
2003,Object Temperature,1037.549927,2023-03-09 13:51:05.444934
2004,Temperature,30.0,2023-03-09 13:51:11.570381
2005,Humidity,31.0,2023-03-09 13:51:11.581557
2006,Voltage,0.138709679,2023-03-09 13:51:11.590789
2007,Current,0.0,2023-03-09 13:51:11.598808
2008,Object Temperature,1037.549927,2023-03-09 13:51:11.606479
2009,Temperature,30.0,2023-03-09 13:51:12.983643
2010,Humidity,31.0,2023-03-09 13:51:12.991731
2011,Voltage,0.093548387,2023-03-09 13:51:13.001710
2012,Current,0.0,2023-03-09 13:51:13.001710
2013,Object Temperature,1037.549927,2023-03-09 13:51:13.011684
2014,Temperature,30.0,2023-03-09 13:51:14.224549
2015,Humidity,31.0,2023-03-09 13:51:14.240632
2016,Voltage,0.116129033,2023-03-09 13:51:14.248644
2017,Current,0.0,2023-03-09 13:51:14.256581
2018,Object Temperature,1037.549927,2023-03-09 13:51:14.270660
2019,Temperature,30.0,2023-03-09 13:51:15.933267
2020,Humidity,31.0,2023-03-09 13:51:15.950834
2021,Voltage,0.093548387,2023-03-09 13:51:15.957784
2022,Current,0.0,2023-03-09 13:51:15.967266
2023,Object Temperature,1037.549927,2023-03-09 13:51:15.974307
2024,Temperature,30.0,2023-03-09 13:51:22.177285
2025,Humidity,31.0,2023-03-09 13:51:22.192938
2026,Voltage,0.109677419,2023-03-09 13:51:22.208560
2027,Current,0.0,2023-03-09 13:51:22.208560
2028,Object Temperature,1037.549927,2023-03-09 13:51:22.224208
2029,Temperature,30.0,2023-03-09 13:51:25.873566
2030,Humidity,31.0,2023-03-09 13:51:25.881550
2031,Voltage,0.109677419,2023-03-09 13:51:25.889552
2032,Current,0.0,2023-03-09 13:51:25.889552
2033,Object Temperature,1037.549927,2023-03-09 13:51:25.897547
2034,Temperature,30.0,2023-03-09 13:51:27.418443
2035,Humidity,31.0,2023-03-09 13:51:27.430450
2036,Voltage,0.093548387,2023-03-09 13:51:27.440341
2037,Current,0.0,2023-03-09 13:51:27.448277
2038,Object Temperature,1037.549927,2023-03-09 13:51:27.457901
2039,Temperature,30.0,2023-03-09 13:51:29.036987
2040,Humidity,31.0,2023-03-09 13:51:29.053506
2041,Voltage,0.109677419,2023-03-09 13:51:29.061739
2042,Current,0.0,2023-03-09 13:51:29.065433
2043,Object Temperature,1037.549927,2023-03-09 13:51:29.080201
2044,Temperature,30.0,2023-03-09 13:51:30.606994
2045,Humidity,31.0,2023-03-09 13:51:30.620125
2046,Voltage,0.093548387,2023-03-09 13:51:30.630589
2047,Current,0.0,2023-03-09 13:51:30.634579
2048,Object Temperature,1037.549927,2023-03-09 13:51:30.644117
2049,Temperature,30.0,2023-03-09 13:51:34.778120
2050,Humidity,31.0,2023-03-09 13:51:34.794015
2051,Voltage,0.109677419,2023-03-09 13:51:34.794015
2052,Current,0.0,2023-03-09 13:51:34.811782
2053,Object Temperature,1037.549927,2023-03-09 13:51:34.817851
2054,Temperature,30.0,2023-03-09 13:51:41.226784
2055,Humidity,31.0,2023-03-09 13:51:41.231888
2056,Voltage,0.093548387,2023-03-09 13:51:41.231888
2057,Current,0.0,2023-03-09 13:51:41.247593
2058,Object Temperature,1037.549927,2023-03-09 13:51:41.263165
2059,Temperature,30.0,2023-03-09 13:51:43.394194
2060,Humidity,31.0,2023-03-09 13:51:43.409412
2061,Voltage,0.070967741,2023-03-09 13:51:43.420731
2062,Current,0.0,2023-03-09 13:51:43.425099
2063,Object Temperature,1037.549927,2023-03-09 13:51:43.439465
2064,Temperature,30.0,2023-03-09 13:51:49.264647
2065,Humidity,31.0,2023-03-09 13:51:49.272684
2066,Voltage,0.077419356,2023-03-09 13:51:49.288673
2067,Current,0.0,2023-03-09 13:51:49.296771
2068,Object Temperature,1037.549927,2023-03-09 13:51:49.300306
2069,Temperature,30.0,2023-03-09 13:51:50.654039
2070,Humidity,31.0,2023-03-09 13:51:50.661813
2071,Voltage,0.064516127,2023-03-09 13:51:50.669848
2072,Current,0.0,2023-03-09 13:51:50.684106
2073,Object Temperature,1037.549927,2023-03-09 13:51:50.686129
2074,Temperature,30.0,2023-03-09 13:51:57.063825
2075,Humidity,31.0,2023-03-09 13:51:57.081836
2076,Voltage,0.064516127,2023-03-09 13:51:57.095706
2077,Current,0.0,2023-03-09 13:51:57.103738
2078,Object Temperature,1037.549927,2023-03-09 13:51:57.110693
2079,Temperature,30.0,2023-03-09 13:51:58.756291
2080,Humidity,31.0,2023-03-09 13:51:58.771708
2081,Voltage,0.05483871,2023-03-09 13:51:58.789090
2082,Current,0.0,2023-03-09 13:51:58.789669
2083,Object Temperature,1037.549927,2023-03-09 13:51:58.802956
2084,Temperature,30.0,2023-03-09 13:52:00.790478
2085,Humidity,31.0,2023-03-09 13:52:00.798846
2086,Voltage,0.061290324,2023-03-09 13:52:00.802331
2087,Current,0.0,2023-03-09 13:52:00.807343
2088,Object Temperature,1037.549927,2023-03-09 13:52:00.811425
2089,Temperature,30.0,2023-03-09 13:52:02.535142
2090,Humidity,31.0,2023-03-09 13:52:02.545089
2091,Voltage,0.061290324,2023-03-09 13:52:02.545089
2092,Current,0.0,2023-03-09 13:52:02.552116
2093,Object Temperature,1037.549927,2023-03-09 13:52:02.560135
2094,Temperature,30.0,2023-03-09 13:52:06.464653
2095,Humidity,31.0,2023-03-09 13:52:06.470169
2096,Voltage,0.058064517,2023-03-09 13:52:06.482675
2097,Current,0.0,2023-03-09 13:52:06.490151
2098,Object Temperature,1037.549927,2023-03-09 13:52:06.494285
2099,Temperature,30.0,2023-03-09 13:52:08.159976
2100,Humidity,31.0,2023-03-09 13:52:08.175494
2101,Voltage,0.048387095,2023-03-09 13:52:08.175494
2102,Current,0.0,2023-03-09 13:52:08.189235
2103,Object Temperature,1037.549927,2023-03-09 13:52:08.190348
2104,Temperature,30.0,2023-03-09 13:52:09.622809
2105,Humidity,31.0,2023-03-09 13:52:09.645816
2106,Voltage,0.058064517,2023-03-09 13:52:09.654521
2107,Current,0.0,2023-03-09 13:52:09.663483
2108,Object Temperature,1037.549927,2023-03-09 13:52:09.671829
2109,Temperature,30.0,2023-03-09 13:52:16.251377
2110,Humidity,31.0,2023-03-09 13:52:16.256583
2111,Voltage,0.058064517,2023-03-09 13:52:16.267105
2112,Current,0.0,2023-03-09 13:52:16.282757
2113,Object Temperature,1037.549927,2023-03-09 13:52:16.289703
2114,Temperature,30.0,2023-03-09 13:52:22.680055
2115,Humidity,31.0,2023-03-09 13:52:22.692787
2116,Voltage,0.08387097,2023-03-09 13:52:22.696026
2117,Current,0.0,2023-03-09 13:52:22.712312
2118,Object Temperature,1037.549927,2023-03-09 13:52:22.719317
2119,Temperature,30.0,2023-03-09 13:52:23.973499
2120,Humidity,31.0,2023-03-09 13:52:23.983646
2121,Voltage,0.048387095,2023-03-09 13:52:23.983646
2122,Current,0.0,2023-03-09 13:52:23.999725
2123,Object Temperature,1037.549927,2023-03-09 13:52:24.013525
2124,Temperature,30.0,2023-03-09 13:52:25.763208
2125,Humidity,31.0,2023-03-09 13:52:25.763208
2126,Voltage,0.058064517,2023-03-09 13:52:25.779237
2127,Current,0.0,2023-03-09 13:52:25.779237
2128,Object Temperature,1037.549927,2023-03-09 13:52:25.779237
2129,Temperature,30.0,2023-03-09 13:52:30.624165
2130,Humidity,31.0,2023-03-09 13:52:30.631833
2131,Voltage,0.048387095,2023-03-09 13:52:30.636349
2132,Current,0.0,2023-03-09 13:52:30.638839
2133,Object Temperature,1037.549927,2023-03-09 13:52:30.643683
2134,Temperature,30.0,2023-03-09 13:52:34.071909
2135,Humidity,31.0,2023-03-09 13:52:34.087820
2136,Voltage,0.080645159,2023-03-09 13:52:34.098338
2137,Current,0.0,2023-03-09 13:52:34.103748
2138,Object Temperature,1037.549927,2023-03-09 13:52:34.117564
2139,Temperature,30.0,2023-03-09 13:52:36.114209
2140,Humidity,31.0,2023-03-09 13:52:36.131430
2141,Voltage,0.048387095,2023-03-09 13:52:36.138812
2142,Current,0.0,2023-03-09 13:52:36.145828
2143,Object Temperature,1037.549927,2023-03-09 13:52:36.145828
2144,Temperature,30.0,2023-03-09 13:52:38.160149
2145,Humidity,31.0,2023-03-09 13:52:38.171038
2146,Voltage,0.058064517,2023-03-09 13:52:38.183076
2147,Current,0.0,2023-03-09 13:52:38.186491
2148,Object Temperature,1037.549927,2023-03-09 13:52:38.186491
2149,Temperature,30.0,2023-03-09 13:52:39.696297
2150,Humidity,31.0,2023-03-09 13:52:39.711879
2151,Voltage,0.048387095,2023-03-09 13:52:39.711879
2152,Current,0.0,2023-03-09 13:52:39.727531
2153,Object Temperature,1037.549927,2023-03-09 13:52:39.727531
2154,Temperature,30.0,2023-03-09 13:52:41.651418
2155,Humidity,31.0,2023-03-09 13:52:41.666989
2156,Voltage,0.058064517,2023-03-09 13:52:41.682612
2157,Current,0.0,2023-03-09 13:52:41.682612
2158,Object Temperature,1037.549927,2023-03-09 13:52:41.698243
2159,Temperature,30.0,2023-03-09 13:52:43.035547
2160,Humidity,31.0,2023-03-09 13:52:43.047524
2161,Voltage,0.045161292,2023-03-09 13:52:43.056476
2162,Current,0.0,2023-03-09 13:52:43.059606
2163,Object Temperature,1037.549927,2023-03-09 13:52:43.069282
2164,Temperature,30.0,2023-03-09 13:52:49.099784
2165,Humidity,31.0,2023-03-09 13:52:49.114406
2166,Voltage,0.077419356,2023-03-09 13:52:49.124024
2167,Current,0.0,2023-03-09 13:52:49.130566
2168,Object Temperature,1037.549927,2023-03-09 13:52:49.132175
2169,Temperature,30.0,2023-03-09 13:52:50.579840
2170,Humidity,31.0,2023-03-09 13:52:50.579840
2171,Voltage,0.045161292,2023-03-09 13:52:50.597813
2172,Current,0.0,2023-03-09 13:52:50.603851
2173,Object Temperature,1037.549927,2023-03-09 13:52:50.611903
2174,Temperature,30.0,2023-03-09 13:52:56.712367
2175,Humidity,31.0,2023-03-09 13:52:56.723389
2176,Voltage,0.05483871,2023-03-09 13:52:56.728913
2177,Current,0.0,2023-03-09 13:52:56.736979
2178,Object Temperature,1037.549927,2023-03-09 13:52:56.744494
2179,Temperature,30.0,2023-03-09 13:52:58.266799
2180,Humidity,31.0,2023-03-09 13:52:58.282437
2181,Voltage,0.045161292,2023-03-09 13:52:58.282437
2182,Current,0.0,2023-03-09 13:52:58.298360
2183,Object Temperature,1037.549927,2023-03-09 13:52:58.302488
2184,Temperature,30.0,2023-03-09 13:52:59.623787
2185,Humidity,31.0,2023-03-09 13:52:59.639062
2186,Voltage,0.05483871,2023-03-09 13:52:59.645038
2187,Current,0.0,2023-03-09 13:52:59.651800
2188,Object Temperature,1037.549927,2023-03-09 13:52:59.660540
2189,Temperature,30.0,2023-03-09 13:53:01.200913
2190,Humidity,31.0,2023-03-09 13:53:01.210099
2191,Voltage,0.045161292,2023-03-09 13:53:01.210099
2192,Current,0.0,2023-03-09 13:53:01.233201
2193,Object Temperature,1037.549927,2023-03-09 13:53:01.238853
2194,Temperature,30.0,2023-03-09 13:53:05.097361
2195,Humidity,31.0,2023-03-09 13:53:05.109724
2196,Voltage,0.05483871,2023-03-09 13:53:05.121274
2197,Current,0.0,2023-03-09 13:53:05.129734
2198,Object Temperature,1037.549927,2023-03-09 13:53:05.137753
2199,Temperature,30.0,2023-03-09 13:53:06.391869
2200,Humidity,31.0,2023-03-09 13:53:06.407957
2201,Voltage,0.045161292,2023-03-09 13:53:06.416796
2202,Current,0.0,2023-03-09 13:53:06.426248
2203,Object Temperature,1037.549927,2023-03-09 13:53:06.433885
2204,Temperature,30.0,2023-03-09 13:53:08.161163
2205,Humidity,31.0,2023-03-09 13:53:08.177492
2206,Voltage,0.05483871,2023-03-09 13:53:08.188851
2207,Current,0.0,2023-03-09 13:53:08.197811
2208,Object Temperature,1037.549927,2023-03-09 13:53:08.204827
2209,Temperature,30.0,2023-03-09 13:53:09.702305
2210,Humidity,31.0,2023-03-09 13:53:09.710908
2211,Voltage,0.045161292,2023-03-09 13:53:09.718493
2212,Current,0.0,2023-03-09 13:53:09.734199
2213,Object Temperature,1037.549927,2023-03-09 13:53:09.734199
2214,Temperature,30.0,2023-03-09 13:53:16.263256
2215,Humidity,31.0,2023-03-09 13:53:16.263256
2216,Voltage,0.077419356,2023-03-09 13:53:16.280301
2217,Current,0.0,2023-03-09 13:53:16.287314
2218,Object Temperature,1037.549927,2023-03-09 13:53:16.287314
2219,Temperature,30.0,2023-03-09 13:53:17.506053
2220,Humidity,31.0,2023-03-09 13:53:17.510572
2221,Voltage,0.045161292,2023-03-09 13:53:17.521000
2222,Current,0.0,2023-03-09 13:53:17.527018
2223,Object Temperature,1037.549927,2023-03-09 13:53:17.535063
2224,Temperature,30.0,2023-03-09 13:53:18.937441
2225,Humidity,31.0,2023-03-09 13:53:18.948447
2226,Voltage,0.05483871,2023-03-09 13:53:18.953968
2227,Current,0.0,2023-03-09 13:53:18.962453
2228,Object Temperature,1037.549927,2023-03-09 13:53:18.962453
2229,Temperature,30.0,2023-03-09 13:53:20.088099
2230,Humidity,31.0,2023-03-09 13:53:20.103675
2231,Voltage,0.045161292,2023-03-09 13:53:20.111970
2232,Current,0.0,2023-03-09 13:53:20.121073
2233,Object Temperature,1037.549927,2023-03-09 13:53:20.132070
2234,Temperature,30.0,2023-03-09 13:53:21.903488
2235,Humidity,31.0,2023-03-09 13:53:21.908043
2236,Voltage,0.05483871,2023-03-09 13:53:21.919617
2237,Current,0.0,2023-03-09 13:53:21.919617
2238,Object Temperature,1037.549927,2023-03-09 13:53:21.936438
2239,Temperature,30.0,2023-03-09 13:53:23.276165
2240,Humidity,31.0,2023-03-09 13:53:23.288089
2241,Voltage,0.045161292,2023-03-09 13:53:23.299414
2242,Current,0.0,2023-03-09 13:53:23.307402
2243,Object Temperature,1037.549927,2023-03-09 13:53:23.307402
2244,Temperature,30.0,2023-03-09 13:53:24.964050
2245,Humidity,31.0,2023-03-09 13:53:24.985736
2246,Voltage,0.05483871,2023-03-09 13:53:24.993885
2247,Current,0.0,2023-03-09 13:53:24.995406
2248,Object Temperature,1037.549927,2023-03-09 13:53:25.008743
2249,Temperature,30.0,2023-03-09 13:53:31.504715
2250,Humidity,31.0,2023-03-09 13:53:31.519762
2251,Voltage,0.077419356,2023-03-09 13:53:31.519762
2252,Current,0.0,2023-03-09 13:53:31.534789
2253,Object Temperature,1037.549927,2023-03-09 13:53:31.550786
2254,Temperature,30.0,2023-03-09 13:53:33.576750
2255,Humidity,31.0,2023-03-09 13:53:33.590177
2256,Voltage,0.05483871,2023-03-09 13:53:33.596209
2257,Current,0.0,2023-03-09 13:53:33.600903
2258,Object Temperature,1037.549927,2023-03-09 13:53:33.607744
2259,Temperature,30.0,2023-03-09 13:53:34.894863
2260,Humidity,31.0,2023-03-09 13:53:34.903035
2261,Voltage,0.045161292,2023-03-09 13:53:34.908612
2262,Current,0.0,2023-03-09 13:53:34.910659
2263,Object Temperature,1037.549927,2023-03-09 13:53:34.917380
2264,Temperature,30.0,2023-03-09 13:53:36.534508
2265,Humidity,31.0,2023-03-09 13:53:36.543257
2266,Voltage,0.058064517,2023-03-09 13:53:36.549931
2267,Current,0.0,2023-03-09 13:53:36.555391
2268,Object Temperature,1037.549927,2023-03-09 13:53:36.561730
2269,Temperature,30.0,2023-03-09 13:53:37.976440
2270,Humidity,31.0,2023-03-09 13:53:37.992854
2271,Voltage,0.045161292,2023-03-09 13:53:38.001050
2272,Current,0.0,2023-03-09 13:53:38.009551
2273,Object Temperature,1037.549927,2023-03-09 13:53:38.016626
2274,Temperature,30.0,2023-03-09 13:53:57.327476
2275,Humidity,31.0,2023-03-09 13:53:57.336169
2276,Voltage,0.116129033,2023-03-09 13:53:57.344080
2277,Current,0.0,2023-03-09 13:53:57.344636
2278,Temperature,30.0,2023-03-09 13:53:58.602997
2279,Humidity,31.0,2023-03-09 13:53:58.613085
2280,Voltage,0.093548387,2023-03-09 13:53:58.618158
2281,Current,0.0,2023-03-09 13:53:58.631137
2282,Object Temperature,29.68999672,2023-03-09 13:53:58.641256
2283,Temperature,30.0,2023-03-09 13:54:00.024589
2284,Humidity,31.0,2023-03-09 13:54:00.030609
2285,Voltage,0.100000001,2023-03-09 13:54:00.036086
2286,Current,0.0,2023-03-09 13:54:00.041464
2287,Object Temperature,29.74999428,2023-03-09 13:54:00.046473
2288,Temperature,30.0,2023-03-09 13:54:01.379824
2289,Humidity,31.0,2023-03-09 13:54:01.396212
2290,Voltage,0.087096773,2023-03-09 13:54:01.403305
2291,Current,0.0,2023-03-09 13:54:01.404328
2292,Object Temperature,29.77001381,2023-03-09 13:54:01.412356
2293,Temperature,30.0,2023-03-09 13:54:02.812300
2294,Humidity,31.0,2023-03-09 13:54:02.826603
2295,Voltage,0.100000001,2023-03-09 13:54:02.826603
2296,Current,0.0,2023-03-09 13:54:02.836502
2297,Object Temperature,29.77001381,2023-03-09 13:54:02.842700
2298,Temperature,30.0,2023-03-09 13:54:04.196857
2299,Humidity,31.0,2023-03-09 13:54:04.206068
2300,Voltage,0.087096773,2023-03-09 13:54:04.213647
2301,Current,0.0,2023-03-09 13:54:04.218001
2302,Object Temperature,29.77001381,2023-03-09 13:54:04.221086
2303,Temperature,30.0,2023-03-09 13:54:05.528926
2304,Humidity,31.0,2023-03-09 13:54:05.537528
2305,Voltage,0.096774191,2023-03-09 13:54:05.541610
2306,Current,0.0,2023-03-09 13:54:05.545234
2307,Object Temperature,29.77001381,2023-03-09 13:54:05.545234
2308,Temperature,30.0,2023-03-09 13:54:07.094185
2309,Humidity,31.0,2023-03-09 13:54:07.100695
2310,Voltage,0.080645159,2023-03-09 13:54:07.107011
2311,Current,0.0,2023-03-09 13:54:07.112682
2312,Object Temperature,1037.549927,2023-03-09 13:54:07.115949
2313,Temperature,30.0,2023-03-09 13:54:08.280265
2314,Humidity,31.0,2023-03-09 13:54:08.280265
2315,Voltage,0.096774191,2023-03-09 13:54:08.290488
2316,Current,0.0,2023-03-09 13:54:08.296047
2317,Object Temperature,1037.549927,2023-03-09 13:54:08.303677
2318,Temperature,30.0,2023-03-09 13:54:09.607184
2319,Humidity,31.0,2023-03-09 13:54:09.615429
2320,Voltage,0.08387097,2023-03-09 13:54:09.615429
2321,Current,0.0,2023-03-09 13:54:09.624918
2322,Object Temperature,1037.549927,2023-03-09 13:54:09.624918
2323,Temperature,30.0,2023-03-09 13:54:16.261650
2324,Humidity,31.0,2023-03-09 13:54:16.275956
2325,Voltage,0.132258058,2023-03-09 13:54:16.275956
2326,Current,0.0,2023-03-09 13:54:16.291613
2327,Object Temperature,1037.549927,2023-03-09 13:54:16.299066
2328,Temperature,30.0,2023-03-09 13:54:22.621570
2329,Humidity,31.0,2023-03-09 13:54:22.633618
2330,Voltage,0.103225805,2023-03-09 13:54:22.636319
2331,Current,0.0,2023-03-09 13:54:22.652624
2332,Object Temperature,1037.549927,2023-03-09 13:54:22.657574
2333,Temperature,30.0,2023-03-09 13:54:24.165418
2334,Humidity,31.0,2023-03-09 13:54:24.171484
2335,Voltage,0.090322584,2023-03-09 13:54:24.187281
2336,Current,0.0,2023-03-09 13:54:24.193750
2337,Object Temperature,1037.549927,2023-03-09 13:54:24.196766
2338,Temperature,30.0,2023-03-09 13:54:25.884182
2339,Humidity,31.0,2023-03-09 13:54:25.894610
2340,Voltage,0.103225805,2023-03-09 13:54:25.899959
2341,Current,0.0,2023-03-09 13:54:25.904495
2342,Object Temperature,1037.549927,2023-03-09 13:54:25.908015
2343,Temperature,30.0,2023-03-09 13:54:27.414021
2344,Humidity,31.0,2023-03-09 13:54:27.422907
2345,Voltage,0.090322584,2023-03-09 13:54:27.429741
2346,Current,0.0,2023-03-09 13:54:27.429741
2347,Object Temperature,1037.549927,2023-03-09 13:54:27.438406
2348,Temperature,30.0,2023-03-09 13:54:28.568545
2349,Humidity,31.0,2023-03-09 13:54:28.581822
2350,Voltage,0.106451616,2023-03-09 13:54:28.581822
2351,Current,0.0,2023-03-09 13:54:28.594108
2352,Object Temperature,1037.549927,2023-03-09 13:54:28.599217
2353,Temperature,30.0,2023-03-09 13:54:29.920474
2354,Humidity,31.0,2023-03-09 13:54:29.930620
2355,Voltage,0.093548387,2023-03-09 13:54:29.930620
2356,Current,0.0,2023-03-09 13:54:29.942196
2357,Object Temperature,1037.549927,2023-03-09 13:54:29.946563
2358,Temperature,30.0,2023-03-09 13:54:31.726503
2359,Humidity,31.0,2023-03-09 13:54:31.737163
2360,Voltage,0.116129033,2023-03-09 13:54:31.745061
2361,Current,0.0,2023-03-09 13:54:31.751587
2362,Object Temperature,1037.549927,2023-03-09 13:54:31.751587
2363,Temperature,30.0,2023-03-09 13:54:33.204343
2364,Humidity,31.0,2023-03-09 13:54:33.216945
2365,Voltage,0.096774191,2023-03-09 13:54:33.228151
2366,Current,0.0,2023-03-09 13:54:33.231537
2367,Object Temperature,1037.549927,2023-03-09 13:54:33.242016
2368,Temperature,30.0,2023-03-09 13:54:34.995481
2369,Humidity,31.0,2023-03-09 13:54:35.009169
2370,Voltage,0.116129033,2023-03-09 13:54:35.023199
2371,Current,0.0,2023-03-09 13:54:35.023199
2372,Object Temperature,1037.549927,2023-03-09 13:54:35.038848
2373,Temperature,30.0,2023-03-09 13:54:36.742854
2374,Humidity,31.0,2023-03-09 13:54:36.763463
2375,Voltage,0.116129033,2023-03-09 13:54:36.771373
2376,Current,0.0,2023-03-09 13:54:36.773894
2377,Object Temperature,1037.549927,2023-03-09 13:54:36.773894
2378,Temperature,30.0,2023-03-09 13:54:38.181816
2379,Humidity,31.0,2023-03-09 13:54:38.188633
2380,Voltage,0.093548387,2023-03-09 13:54:38.196625
2381,Current,0.0,2023-03-09 13:54:38.196625
2382,Object Temperature,29.83001137,2023-03-09 13:54:38.196625
2383,Temperature,30.0,2023-03-09 13:54:39.638847
2384,Humidity,31.0,2023-03-09 13:54:39.647562
2385,Voltage,0.116129033,2023-03-09 13:54:39.652221
2386,Current,0.0,2023-03-09 13:54:39.652221
2387,Object Temperature,29.83001137,2023-03-09 13:54:39.662278
2388,Temperature,30.0,2023-03-09 13:54:41.068854
2389,Humidity,31.0,2023-03-09 13:54:41.076901
2390,Voltage,0.093548387,2023-03-09 13:54:41.084882
2391,Current,0.0,2023-03-09 13:54:41.084882
2392,Object Temperature,29.79000282,2023-03-09 13:54:41.094131
2393,Temperature,30.0,2023-03-09 13:54:42.499307
2394,Humidity,31.0,2023-03-09 13:54:42.508682
2395,Voltage,0.116129033,2023-03-09 13:54:42.515703
2396,Current,0.0,2023-03-09 13:54:42.519515
2397,Object Temperature,29.79000282,2023-03-09 13:54:42.524034
2398,Temperature,30.0,2023-03-09 13:54:43.711348
2399,Humidity,31.0,2023-03-09 13:54:43.727793
2400,Voltage,0.093548387,2023-03-09 13:54:43.727793
2401,Current,0.0,2023-03-09 13:54:43.740625
2402,Object Temperature,29.83001137,2023-03-09 13:54:43.745618
2403,Temperature,30.0,2023-03-09 13:54:44.946418
2404,Humidity,31.0,2023-03-09 13:54:44.954493
2405,Voltage,0.109677419,2023-03-09 13:54:44.962439
2406,Current,0.0,2023-03-09 13:54:44.970467
2407,Object Temperature,29.79000282,2023-03-09 13:54:44.975656
2408,Temperature,30.0,2023-03-09 13:54:46.394384
2409,Humidity,31.0,2023-03-09 13:54:46.406243
2410,Voltage,0.093548387,2023-03-09 13:54:46.410760
2411,Current,0.0,2023-03-09 13:54:46.418787
2412,Object Temperature,29.85000038,2023-03-09 13:54:46.418787
2413,Temperature,30.0,2023-03-09 13:54:47.595634
2414,Humidity,31.0,2023-03-09 13:54:47.602947
2415,Voltage,0.109677419,2023-03-09 13:54:47.607973
2416,Current,0.0,2023-03-09 13:54:47.617361
2417,Object Temperature,29.79000282,2023-03-09 13:54:47.624226
2418,Temperature,30.0,2023-03-09 13:54:49.057303
2419,Humidity,31.0,2023-03-09 13:54:49.068927
2420,Voltage,0.093548387,2023-03-09 13:54:49.076597
2421,Current,0.0,2023-03-09 13:54:49.081761
2422,Object Temperature,29.85000038,2023-03-09 13:54:49.087071
2423,Temperature,30.0,2023-03-09 13:54:50.482985
2424,Humidity,31.0,2023-03-09 13:54:50.491138
2425,Voltage,0.106451616,2023-03-09 13:54:50.506252
2426,Current,0.0,2023-03-09 13:54:50.507322
2427,Object Temperature,29.89000893,2023-03-09 13:54:50.523347
2428,Temperature,30.0,2023-03-09 13:54:51.698832
2429,Humidity,31.0,2023-03-09 13:54:51.702876
2430,Voltage,0.090322584,2023-03-09 13:54:51.709664
2431,Current,0.0,2023-03-09 13:54:51.717686
2432,Object Temperature,31.12999916,2023-03-09 13:54:51.724613
2433,Temperature,30.0,2023-03-09 13:54:53.145404
2434,Humidity,31.0,2023-03-09 13:54:53.157369
2435,Voltage,0.096774191,2023-03-09 13:54:53.161892
2436,Current,0.0,2023-03-09 13:54:53.161892
2437,Object Temperature,33.29000092,2023-03-09 13:54:53.175363
2438,Temperature,30.0,2023-03-09 13:54:54.632754
2439,Humidity,31.0,2023-03-09 13:54:54.649041
2440,Voltage,0.080645159,2023-03-09 13:54:54.656851
2441,Current,0.0,2023-03-09 13:54:54.656851
2442,Object Temperature,33.79000092,2023-03-09 13:54:54.672525
2443,Temperature,30.0,2023-03-09 13:54:56.112294
2444,Humidity,31.0,2023-03-09 13:54:56.123130
2445,Voltage,0.093548387,2023-03-09 13:54:56.128657
2446,Current,0.0,2023-03-09 13:54:56.136694
2447,Object Temperature,33.51000214,2023-03-09 13:54:56.150657
2448,Temperature,30.0,2023-03-09 13:54:57.440426
2449,Humidity,31.0,2023-03-09 13:54:57.448705
2450,Voltage,0.080645159,2023-03-09 13:54:57.461331
2451,Current,0.0,2023-03-09 13:54:57.464355
2452,Object Temperature,32.68999481,2023-03-09 13:54:57.474669
2453,Temperature,30.0,2023-03-09 13:54:58.874283
2454,Humidity,31.0,2023-03-09 13:54:58.883212
2455,Voltage,0.090322584,2023-03-09 13:54:58.892464
2456,Current,0.0,2023-03-09 13:54:58.901398
2457,Object Temperature,31.52999306,2023-03-09 13:54:58.906413
2458,Temperature,30.0,2023-03-09 13:55:00.093777
2459,Humidity,31.0,2023-03-09 13:55:00.098060
2460,Voltage,0.077419356,2023-03-09 13:55:00.102073
2461,Current,0.0,2023-03-09 13:55:00.110523
2462,Object Temperature,32.95000458,2023-03-09 13:55:00.116724
2463,Temperature,30.0,2023-03-09 13:55:01.430029
2464,Humidity,31.0,2023-03-09 13:55:01.446139
2465,Voltage,0.096774191,2023-03-09 13:55:01.450301
